"3633","25003","5","5","5","3","4","4","4.4"
"3634","25849","5","4","5","5","4","1","4.05"
"3635","27315","4","3","5","4","4","2","3.65"
"3636","27601","4","5","5","2","5","4","4.2"
"3637","29737","1","4","4","5","1","5","3.25"
"3638","32485","4","4","5","5","4","4","4.3"
"3639","33990","4","4","5","5","5","5","4.6"
"3640","35920","5","4","4","4","1","5","3.9"
"3641","37878","4","5","1","5","4","5","4.05"
"3642","39008","5","2","1","5","4","5","3.65"
"3643","39851","5","4","1","2","1","4","3"
"3644","1142","4","4","3","1","5","5","3.7"
"3645","1179","4","4","5","5","4","1","3.85"
"3646","5383","5","1","5","4","4","4","3.75"
"3647","6156","4","5","5","2","4","4","4.05"
"3648","6744","3","5","5","2","3","5","3.85"
"3649","7493","4","4","4","5","5","5","4.45"
"3650","11980","5","5","5","4","4","4","4.55"
"3651","12784","4","5","5","3","4","5","4.35"
"3652","16029","5","1","1","5","5","4","3.45"
"3653","20675","5","5","5","1","5","4","4.25"
"3654","24976","2","4","3","4","5","5","3.75"
"3655","26344","4","5","5","5","5","5","4.8"
"3656","26593","1","4","4","5","4","4","3.55"
"3657","28616","4","4","5","4","4","4","4.15"
"3658","29607","4","5","2","4","3","5","3.9"
"3659","31534","4","4","4","4","4","5","4.15"
"3660","33344","3","4","1","1","5","5","3.2"
"3661","34194","2","4","4","3","5","5","3.75"
"3662","36963","3","4","4","4","4","4","3.8"
"3663","111","1","4","4","2","1","4","2.65"
"3664","409","4","4","1","5","5","4","3.85"
"3665","4190","5","4","4","5","5","5","4.65"
"3666","4848","5","4","3","4","3","3","3.75"
"3667","6294","4","1","5","4","5","5","3.85"
"3668","8834","5","1","4","2","3","4","3.15"
"3669","9959","5","1","2","5","5","5","3.75"
"3670","10814","3","4","1","5","5","4","3.65"
"3671","10974","5","4","4","1","4","4","3.75"
"3672","12692","5","4","5","4","3","1","3.75"
"3673","14032","5","4","5","3","3","5","4.2"
"3674","16053","3","4","4","5","4","5","4.1"
"3675","17522","4","5","3","4","1","4","3.6"
"3676","20677","4","4","4","5","3","4","4"
"3677","25284","5","4","4","5","4","3","4.2"
"3678","28971","4","5","3","4","2","1","3.3"
"3679","29433","5","4","3","4","1","4","3.6"
"3680","30824","5","1","4","4","5","5","3.9"
"3681","33257","5","5","3","2","4","4","3.95"
"3682","36996","2","4","5","1","4","4","3.3"
"3683","37521","5","4","4","5","5","4","4.5"
"3684","37912","3","5","5","4","3","5","4.15"
"3685","39350","1","4","4","1","4","4","2.95"
"3686","3748","5","4","1","4","4","3","3.6"
"3687","5333","4","5","3","2","1","3","3.15"
"3688","5334","4","3","5","1","4","5","3.65"
"3689","7224","4","1","4","4","2","4","3.1"
"3690","8036","4","4","3","4","4","4","3.85"
"3691","8614","1","5","1","4","3","4","3"
"3692","11670","4","5","4","5","5","5","4.65"
"3693","12331","4","4","4","4","1","4","3.55"
"3694","12413","1","4","4","5","4","4","3.55"
"3695","13307","5","4","5","1","5","5","4.2"
"3696","16365","1","5","2","4","1","1","2.4"
"3697","16648","5","5","4","5","3","5","4.55"
"3698","18089","4","4","4","4","4","3","3.85"
"3699","18513","3","5","4","4","5","4","4.15"
"3700","20284","4","3","5","5","4","5","4.25"
"3701","21707","4","4","4","1","4","2","3.25"
"3702","22808","5","3","5","4","4","4","4.15"
"3703","24151","1","4","5","4","5","5","3.85"
"3704","25595","5","4","3","1","3","1","3"
"3705","25971","5","4","5","5","3","4","4.35"
"3706","26764","3","4","3","4","3","5","3.65"
"3707","28704","5","4","2","5","4","5","4.2"
"3708","29797","5","4","2","5","4","2","3.75"
"3709","30794","4","5","4","1","5","4","3.9"
"3710","33844","5","5","4","4","5","4","4.55"
"3711","37099","3","4","4","5","3","5","3.95"
"3712","38412","5","4","5","5","4","5","4.65"
"3713","1151","1","3","4","5","4","3","3.2"
"3714","5419","4","5","1","4","1","5","3.45"
"3715","5672","3","4","2","3","5","5","3.65"
"3716","9160","4","3","2","5","4","4","3.65"
"3717","11667","5","4","5","5","3","5","4.5"
"3718","11832","5","5","5","4","2","1","3.8"
"3719","13500","4","4","1","3","2","5","3.25"
"3720","16666","1","4","4","5","4","2","3.25"
"3721","17282","5","4","1","4","4","5","3.9"
"3722","20828","5","4","3","2","3","5","3.75"
"3723","21280","2","5","5","5","4","1","3.65"
"3724","29158","4","5","4","4","2","4","3.9"
"3725","33132","5","4","4","5","2","4","4.05"
"3726","36314","4","4","2","5","5","4","4"
"3727","1725","1","4","4","5","5","1","3.25"
"3728","2100","4","1","1","4","1","2","2.2"
"3729","2599","5","4","5","5","1","4","4.05"
"3730","4045","5","1","5","3","4","5","3.75"
"3731","4366","1","1","2","5","4","5","2.8"
"3732","11796","3","5","5","5","2","3","3.85"
"3733","11908","4","1","5","5","4","5","3.85"
"3734","13242","5","3","5","4","5","4","4.3"
"3735","18474","3","4","3","4","4","2","3.35"
"3736","19280","5","5","4","4","4","4","4.4"
"3737","19555","5","5","4","4","1","4","3.95"
"3738","20975","4","4","5","5","5","5","4.6"
"3739","21749","4","2","5","3","4","5","3.75"
"3740","23413","4","1","4","5","5","5","3.85"
"3741","26534","4","4","4","4","5","5","4.3"
"3742","28082","1","5","4","4","1","5","3.3"
"3743","28924","4","4","5","1","5","5","4"
"3744","31709","5","4","5","5","4","1","4.05"
"3745","36791","2","5","1","4","4","5","3.5"
"3746","6491","5","5","4","1","4","4","3.95"
"3747","6838","5","4","1","4","1","5","3.45"
"3748","7073","4","5","1","3","4","1","3.15"
"3749","15707","1","5","5","4","4","5","3.9"
"3750","16778","5","5","5","4","4","5","4.7"
"3751","16956","4","3","5","4","4","1","3.5"
"3752","17661","5","4","4","3","3","4","3.9"
"3753","19386","5","3","5","3","1","5","3.7"
"3754","20892","5","4","3","1","4","4","3.6"
"3755","22142","4","5","5","4","5","4","4.5"
"3756","24722","5","5","4","5","4","4","4.55"
"3757","25788","1","4","5","4","4","4","3.55"
"3758","25910","3","1","4","4","4","4","3.2"
"3759","26904","1","4","4","4","5","3","3.4"
"3760","27433","1","4","5","4","4","1","3.1"
"3761","27656","5","1","4","5","4","1","3.3"
"3762","29361","4","4","1","5","4","5","3.85"
"3763","29929","5","4","1","4","1","4","3.3"
"3764","32655","4","5","1","4","4","5","3.9"
"3765","34427","4","4","5","3","5","5","4.3"
"3766","36599","3","5","5","4","5","4","4.3"
"3767","39389","3","1","4","3","4","5","3.2"
"3768","303","1","4","3","5","5","5","3.7"
"3769","1059","5","5","3","5","4","5","4.55"
"3770","2726","5","4","5","2","1","4","3.6"
"3771","6473","4","5","5","4","4","4","4.35"
"3772","6561","5","3","4","3","4","1","3.4"
"3773","7791","5","4","5","5","4","5","4.65"
"3774","11348","5","4","4","4","1","5","3.9"
"3775","11715","4","5","5","5","4","4","4.5"
"3776","13569","5","5","3","4","2","1","3.5"
"3777","13642","5","5","5","5","4","5","4.85"
"3778","15718","1","2","1","4","4","1","2.1"
"3779","15830","4","4","5","4","4","4","4.15"
"3780","18192","4","4","4","1","5","5","3.85"
"3781","20298","4","4","2","4","4","5","3.85"
"3782","20896","5","4","3","5","5","5","4.5"
"3783","21347","4","1","5","5","5","5","4"
"3784","21540","4","2","4","1","5","5","3.45"
"3785","27479","5","3","5","4","5","4","4.3"
"3786","27870","5","5","5","4","5","2","4.4"
"3787","29878","4","4","4","4","5","1","3.7"
"3788","32698","2","5","4","4","4","4","3.8"
"3789","34433","5","4","5","4","4","5","4.5"
"3790","35341","5","3","1","4","4","5","3.7"
"3791","17","4","1","4","5","2","5","3.4"
"3792","2791","5","2","1","5","5","5","3.8"
"3793","3174","5","5","3","5","5","4","4.55"
"3794","3675","4","4","4","1","1","5","3.25"
"3795","7673","1","4","5","5","4","5","3.85"
"3796","8232","1","4","5","5","5","5","4"
"3797","9520","1","1","4","4","2","1","2.05"
"3798","9840","3","4","4","5","4","4","3.95"
"3799","10142","4","4","3","4","3","4","3.7"
"3800","10901","4","2","4","5","3","1","3.15"
"3801","10991","3","4","5","4","5","5","4.25"
"3802","12993","4","4","4","1","5","3","3.55"
"3803","13203","5","5","4","4","5","3","4.4"
"3804","16304","1","5","4","4","1","5","3.3"
"3805","29269","4","3","4","4","4","1","3.35"
"3806","33421","5","4","5","4","5","5","4.65"
"3807","33894","5","5","4","4","1","4","3.95"
"3808","36290","3","3","4","4","5","4","3.75"
"3809","36897","5","4","4","5","3","5","4.35"
"3810","346","5","5","4","4","4","5","4.55"
"3811","1980","5","4","5","5","4","4","4.5"
"3812","5665","4","1","4","4","4","5","3.55"
"3813","7140","1","2","4","4","4","5","3.15"
"3814","18575","4","4","5","4","5","5","4.45"
"3815","19640","5","5","1","5","5","5","4.4"
"3816","22962","4","4","4","4","4","4","4"
"3817","32966","5","5","5","5","5","4","4.85"
"3818","35084","1","1","2","4","5","4","2.65"
"3819","39298","5","4","1","1","1","2","2.55"
"3820","363","5","5","4","4","5","1","4.1"
"3821","3315","5","5","2","4","5","4","4.25"
"3822","9191","3","1","1","5","5","4","3.05"
"3823","9756","5","4","5","4","3","5","4.35"
"3824","9759","5","4","3","4","5","5","4.35"
"3825","10778","3","5","5","2","1","5","3.55"
"3826","11338","1","2","5","4","4","5","3.3"
"3827","15251","4","4","5","5","3","4","4.15"
"3828","17449","4","4","4","5","4","4","4.15"
"3829","18407","3","5","5","5","4","5","4.45"
"3830","19501","4","5","5","1","4","5","4.05"
"3831","22165","5","1","4","5","5","5","4.05"
"3832","22219","1","4","2","5","2","3","2.8"
"3833","22223","4","2","3","5","5","5","3.9"
"3834","22514","5","4","5","3","4","4","4.2"
"3835","27982","4","4","4","5","5","5","4.45"
"3836","28822","5","4","5","5","3","4","4.35"
"3837","29712","5","5","4","5","5","3","4.55"
"3838","35064","4","5","5","1","5","4","4.05"
"3839","36199","4","4","4","5","4","5","4.3"
"3840","4153","4","4","5","5","5","4","4.45"
"3841","9932","4","4","5","3","5","4","4.15"
"3842","10211","1","5","1","5","5","4","3.45"
"3843","11001","4","5","5","5","4","5","4.65"
"3844","11186","5","4","5","2","1","2","3.3"
"3845","14716","5","4","5","5","5","4","4.65"
"3846","17213","1","3","5","5","5","1","3.2"
"3847","20279","5","4","5","3","5","5","4.5"
"3848","25620","4","1","1","4","4","5","3.1"
"3849","28666","5","4","4","4","4","4","4.2"
"3850","30724","5","1","4","5","5","5","4.05"
"3851","31763","3","3","1","1","4","4","2.7"
"3852","32180","5","4","5","4","4","5","4.5"
"3853","33229","5","4","4","5","3","4","4.2"
"3854","1187","5","1","4","1","5","2","3"
"3855","2153","4","5","2","5","1","4","3.6"
"3856","4282","4","5","1","3","5","4","3.75"
"3857","4802","5","5","4","4","5","4","4.55"
"3858","10613","5","5","2","4","2","4","3.8"
"3859","12631","4","4","4","5","5","5","4.45"
"3860","17505","1","5","5","5","5","4","4.05"
"3861","27927","5","5","5","4","4","5","4.7"
"3862","34472","5","2","5","4","4","5","4.1"
"3863","34647","5","4","4","5","4","4","4.35"
"3864","35731","4","5","3","4","2","3","3.6"
"3865","37897","5","2","4","4","5","1","3.5"
"3866","2906","5","5","5","5","5","1","4.4"
"3867","2958","3","5","4","3","1","4","3.4"
"3868","3022","4","5","4","5","4","4","4.35"
"3869","3102","4","1","4","4","4","5","3.55"
"3870","4996","5","4","3","4","5","4","4.2"
"3871","7364","5","4","1","2","4","5","3.6"
"3872","7784","4","4","5","4","4","5","4.3"
"3873","9996","5","1","5","5","4","4","3.9"
"3874","12384","4","5","4","4","4","3","4.05"
"3875","12668","5","1","1","5","1","4","2.85"
"3876","14105","3","4","4","4","4","1","3.35"
"3877","16615","5","5","5","1","4","5","4.25"
"3878","16709","4","3","4","4","4","4","3.8"
"3879","18189","3","5","3","4","4","1","3.4"
"3880","19590","4","4","4","4","5","5","4.3"
"3881","22132","4","4","5","5","4","5","4.45"
"3882","23224","5","4","1","4","1","5","3.45"
"3883","30903","4","4","4","5","4","4","4.15"
"3884","32822","3","4","3","5","5","4","3.95"
"3885","34813","4","5","4","1","4","1","3.3"
"3886","748","5","5","4","4","5","4","4.55"
"3887","2003","4","5","4","4","1","4","3.75"
"3888","3452","4","4","2","5","5","4","4"
"3889","10683","5","3","4","5","4","5","4.3"
"3890","12407","1","3","5","5","3","2","3.05"
"3891","19342","5","5","4","4","5","5","4.7"
"3892","22153","4","5","5","4","5","4","4.5"
"3893","22532","4","4","4","4","4","1","3.55"
"3894","25479","4","5","1","5","5","4","4.05"
"3895","28165","4","5","5","4","4","5","4.5"
"3896","30411","5","1","4","5","3","5","3.75"
"3897","30571","3","4","3","5","5","4","3.95"
"3898","31290","5","4","5","4","2","4","4.05"
"3899","36244","4","4","4","4","5","4","4.15"
"3900","38428","1","1","4","5","5","5","3.25"
"3901","270","4","5","5","5","4","4","4.5"
"3902","333","5","4","4","4","4","2","3.9"
"3903","3033","1","4","4","4","4","1","2.95"
"3904","3378","4","5","4","5","1","2","3.6"
"3905","3480","3","5","5","4","1","5","3.85"
"3906","4245","5","1","5","3","2","5","3.45"
"3907","6521","4","5","4","3","3","5","4.05"
"3908","7066","1","4","4","3","5","4","3.4"
"3909","8063","5","5","4","5","5","5","4.85"
"3910","8077","5","1","4","4","4","4","3.6"
"3911","9403","4","1","5","4","5","5","3.85"
"3912","10484","4","5","5","5","5","2","4.35"
"3913","10718","5","5","4","4","4","4","4.4"
"3914","12884","5","5","2","4","1","4","3.65"
"3915","13410","5","4","4","5","4","5","4.5"
"3916","15774","5","3","4","2","4","4","3.7"
"3917","18719","5","4","4","5","5","3","4.35"
"3918","21476","5","5","5","5","5","4","4.85"
"3919","22658","4","4","4","5","5","5","4.45"
"3920","22992","5","1","5","5","4","5","4.05"
"3921","23940","4","4","4","5","4","5","4.3"
"3922","23968","1","5","5","4","5","3","3.75"
"3923","24309","4","4","4","3","3","5","3.85"
"3924","24729","4","5","5","5","5","4","4.65"
"3925","25970","5","1","4","4","4","5","3.75"
"3926","27413","5","5","1","4","2","5","3.8"
"3927","27750","1","5","1","3","2","4","2.7"
"3928","29443","4","5","1","4","1","5","3.45"
"3929","31620","4","4","3","4","5","5","4.15"
"3930","32061","4","4","4","5","2","1","3.4"
"3931","32317","5","5","4","4","4","5","4.55"
"3932","33322","1","1","5","4","5","5","3.25"
"3933","33528","5","3","4","5","4","5","4.3"
"3934","34760","4","4","5","4","5","4","4.3"
"3935","34882","5","3","4","5","5","5","4.45"
"3936","35670","3","5","4","4","5","5","4.3"
"3937","36009","4","4","5","4","5","5","4.45"
"3938","36086","3","4","5","4","3","4","3.8"
"3939","36349","4","4","3","1","3","5","3.4"
"3940","38394","1","3","5","4","2","1","2.6"
"3941","39691","3","4","3","3","2","4","3.2"
"3942","190","4","4","4","2","5","4","3.85"
"3943","197","3","4","1","4","5","5","3.65"
"3944","242","4","1","3","1","4","3","2.65"
"3945","2401","4","5","4","4","4","4","4.2"
"3946","8034","5","5","4","4","5","5","4.7"
"3947","9095","4","4","2","4","5","5","4"
"3948","9098","2","2","4","2","5","5","3.2"
"3949","11007","4","5","3","4","5","5","4.35"
"3950","11261","4","4","1","5","1","5","3.4"
"3951","11653","4","4","1","4","4","5","3.7"
"3952","14750","1","4","5","5","4","4","3.7"
"3953","14935","5","4","4","3","2","5","3.9"
"3954","16361","4","1","5","4","4","5","3.7"
"3955","16701","5","4","4","4","4","5","4.35"
"3956","16912","4","5","1","5","1","5","3.6"
"3957","22981","3","5","5","5","5","5","4.6"
"3958","23323","5","4","4","5","2","5","4.2"
"3959","29108","4","4","4","5","4","4","4.15"
"3960","29619","1","4","1","5","5","1","2.8"
"3961","29894","3","4","5","5","4","1","3.65"
"3962","31685","5","3","1","4","1","4","3.1"
"3963","32154","5","5","5","4","5","4","4.7"
"3964","32678","3","5","5","2","4","4","3.85"
"3965","35705","4","5","1","5","5","1","3.6"
"3966","39061","5","2","4","5","4","4","3.95"
"3967","822","5","4","1","4","4","5","3.9"
"3968","1287","5","4","4","5","4","1","3.9"
"3969","1794","4","5","4","4","4","4","4.2"
"3970","2083","5","4","4","5","5","4","4.5"
"3971","2564","3","4","5","4","5","5","4.25"
"3972","3645","4","4","4","5","5","4","4.3"
"3973","4007","3","5","5","3","5","4","4.15"
"3974","4491","5","4","5","3","4","4","4.2"
"3975","6929","5","5","4","5","5","4","4.7"
"3976","9034","4","5","4","4","4","5","4.35"
"3977","10372","5","5","5","4","1","5","4.25"
"3978","11564","1","4","2","4","3","4","2.95"
"3979","19037","5","5","5","1","5","4","4.25"
"3980","19321","2","5","4","1","5","4","3.5"
"3981","21218","4","1","5","3","4","4","3.4"
"3982","23673","4","4","4","4","4","5","4.15"
"3983","26648","2","4","1","5","4","2","3"
"3984","28036","1","5","5","4","3","4","3.6"
"3985","34613","4","4","4","1","5","4","3.7"
"3986","35595","5","5","4","4","4","4","4.4"
"3987","2251","1","5","3","5","4","4","3.6"
"3988","7218","2","5","5","3","5","1","3.5"
"3989","9097","4","4","4","5","4","4","4.15"
"3990","17147","5","4","4","2","5","5","4.2"
"3991","17561","4","5","4","5","4","2","4.05"
"3992","19467","4","4","5","5","5","5","4.6"
"3993","20576","2","5","4","4","4","4","3.8"
"3994","21115","3","5","5","4","4","1","3.7"
"3995","21452","1","5","4","3","5","4","3.6"
"3996","22542","5","4","5","3","4","4","4.2"
"3997","22624","4","4","4","5","5","4","4.3"
"3998","23886","4","3","5","1","5","5","3.8"
"3999","24765","4","2","2","4","4","2","3"
"4000","28029","5","5","4","5","4","4","4.55"
"4001","29390","4","3","5","1","4","3","3.35"
"4002","31836","5","4","4","5","1","5","4.05"
"4003","38112","5","4","5","5","5","5","4.8"
"4004","1978","4","5","1","1","4","1","2.85"
"4005","2066","5","3","5","4","5","4","4.3"
"4006","2991","5","4","5","4","4","2","4.05"
"4007","7091","5","4","4","5","1","3","3.75"
"4008","9999","4","2","5","4","2","4","3.45"
"4009","10120","5","5","5","4","4","4","4.55"
"4010","11560","5","4","5","4","4","5","4.5"
"4011","11702","4","2","4","5","1","3","3.15"
"4012","12939","5","5","4","4","4","1","3.95"
"4013","13043","5","5","5","4","4","5","4.7"
"4014","14202","3","4","4","4","4","2","3.5"
"4015","15403","5","1","4","4","4","1","3.15"
"4016","15958","3","4","4","5","4","5","4.1"
"4017","16574","3","4","1","4","3","4","3.2"
"4018","21067","4","5","2","4","5","4","4.05"
"4019","21071","4","2","3","4","4","4","3.45"
"4020","21407","4","1","5","5","4","5","3.85"
"4021","21650","1","5","5","4","5","4","3.9"
"4022","23244","5","3","4","1","4","4","3.55"
"4023","23841","5","5","2","3","3","4","3.8"
"4024","24504","2","4","5","4","5","4","3.9"
"4025","25077","1","5","5","5","1","1","3"
"4026","25161","1","1","4","4","5","4","2.95"
"4027","25368","5","5","4","5","4","1","4.1"
"4028","30830","2","4","4","5","1","3","3.15"
"4029","30955","5","5","4","4","4","4","4.4"
"4030","31487","4","4","5","5","5","1","4"
"4031","33809","4","4","5","5","5","5","4.6"
"4032","35428","4","4","4","2","5","5","4"
"4033","35482","4","4","4","4","5","4","4.15"
"4034","320","5","4","1","4","3","5","3.75"
"4035","2291","4","4","3","4","4","5","4"
"4036","6194","4","4","5","4","4","1","3.7"
"4037","6196","1","3","1","2","4","4","2.45"
"4038","6438","5","5","4","5","5","4","4.7"
"4039","7559","3","5","3","1","3","1","2.8"
"4040","9547","5","5","5","3","3","5","4.4"
"4041","10633","4","5","2","4","4","4","3.9"
"4042","13438","4","5","5","2","3","1","3.45"
"4043","15275","2","5","4","4","4","4","3.8"
"4044","15636","4","4","1","5","4","1","3.25"
"4045","17020","4","4","1","5","4","5","3.85"
"4046","17789","1","4","2","5","1","2","2.5"
"4047","24219","2","2","4","5","5","5","3.65"
"4048","31661","5","4","4","5","4","4","4.35"
"4049","31912","4","5","1","1","4","5","3.45"
"4050","32158","4","4","4","5","4","4","4.15"
"4051","35459","4","4","4","5","4","3","4"
"4052","37715","5","5","4","1","4","5","4.1"
"4053","37899","4","1","5","4","4","4","3.55"
"4054","39285","4","2","2","1","1","1","1.95"
"4055","3381","4","3","5","5","3","5","4.1"
"4056","6157","1","5","4","5","4","5","3.9"
"4057","7832","5","2","3","1","5","4","3.35"
"4058","8514","5","4","3","4","4","5","4.2"
"4059","9196","4","5","4","4","2","5","4.05"
"4060","10226","5","4","4","4","1","3","3.6"
"4061","10293","1","1","5","1","5","4","2.65"
"4062","10578","4","4","1","5","3","5","3.7"
"4063","10994","1","5","5","5","4","5","4.05"
"4064","13966","5","5","5","4","4","4","4.55"
"4065","14189","4","5","4","5","5","5","4.65"
"4066","15482","4","4","4","4","5","5","4.3"
"4067","18862","4","5","5","4","4","5","4.5"
"4068","21634","5","5","4","5","5","4","4.7"
"4069","23286","4","5","5","5","1","5","4.2"
"4070","27028","1","5","1","4","5","5","3.45"
"4071","28385","4","4","4","5","4","5","4.3"
"4072","29129","4","5","5","4","4","5","4.5"
"4073","29253","4","4","5","4","4","4","4.15"
"4074","29470","4","3","1","2","1","4","2.6"
"4075","33740","4","5","5","4","4","4","4.35"
"4076","37581","1","5","5","4","5","4","3.9"
"4077","1377","5","1","4","4","1","4","3.15"
"4078","2389","5","5","4","4","4","1","3.95"
"4079","5058","4","5","5","4","5","5","4.65"
"4080","5612","5","2","5","4","5","2","3.8"
"4081","5893","5","4","5","3","5","5","4.5"
"4082","12552","5","4","4","4","4","4","4.2"
"4083","13245","5","4","3","1","1","3","3"
"4084","13778","5","1","3","4","4","5","3.6"
"4085","16205","3","5","3","5","5","4","4.15"
"4086","19410","5","4","4","4","4","2","3.9"
"4087","20624","4","1","1","5","4","4","3.1"
"4088","24431","3","4","5","5","1","4","3.65"
"4089","24820","5","3","5","5","1","4","3.85"
"4090","25044","3","4","5","2","5","5","3.95"
"4091","28574","4","5","5","1","4","5","4.05"
"4092","28892","3","4","1","5","4","5","3.65"
"4093","31924","4","4","2","4","4","4","3.7"
"4094","34651","3","2","4","5","4","4","3.55"
"4095","34831","4","5","1","2","5","5","3.75"
"4096","35010","2","1","5","2","4","5","3"
"4097","39705","4","5","4","1","4","5","3.9"
"4098","148","5","4","4","4","4","1","3.75"
"4099","2601","3","4","5","1","4","4","3.5"
"4100","2990","5","1","4","5","5","1","3.45"
"4101","6225","5","4","1","4","5","4","3.9"
"4102","8374","4","5","5","4","4","3","4.2"
"4103","8981","2","4","5","5","4","5","4.05"
"4104","12574","4","1","4","5","4","4","3.55"
"4105","13351","4","4","5","1","4","5","3.85"
"4106","14732","4","4","5","5","4","3","4.15"
"4107","14976","3","4","4","5","1","4","3.5"
"4108","18353","5","5","3","5","2","5","4.25"
"4109","18622","4","4","4","5","5","4","4.3"
"4110","20657","1","5","5","5","4","4","3.9"
"4111","20916","5","4","1","4","5","5","4.05"
"4112","23510","4","5","1","4","5","5","4.05"
"4113","24579","4","4","3","4","4","5","4"
"4114","25748","5","4","4","5","5","5","4.65"
"4115","26657","5","4","3","4","4","1","3.6"
"4116","28283","4","4","2","4","3","3","3.4"
"4117","28750","4","4","5","5","5","4","4.45"
"4118","29118","4","5","2","4","4","3","3.75"
"4119","29729","4","5","4","5","4","2","4.05"
"4120","30968","4","2","4","1","2","5","3"
"4121","34919","5","4","4","4","5","5","4.5"
"4122","36434","5","1","4","5","4","5","3.9"
"4123","38216","4","4","1","3","4","4","3.4"
"4124","39189","5","5","1","1","5","1","3.2"
"4125","577","4","5","1","5","3","4","3.75"
"4126","888","3","2","3","4","4","4","3.25"
"4127","1420","1","4","2","4","5","5","3.4"
"4128","4206","5","1","3","5","4","1","3.15"
"4129","5163","4","5","5","5","4","4","4.5"
"4130","9317","4","4","5","5","5","3","4.3"
"4131","10068","4","4","4","5","4","4","4.15"
"4132","11651","1","4","4","1","4","1","2.5"
"4133","12094","5","4","1","4","5","3","3.75"
"4134","12486","4","3","5","4","1","1","3.05"
"4135","15001","4","4","5","1","4","1","3.25"
"4136","17657","5","3","4","4","5","4","4.15"
"4137","19878","4","5","4","5","5","5","4.65"
"4138","27229","2","4","4","5","4","1","3.3"
"4139","27253","4","5","4","5","5","5","4.65"
"4140","30372","4","1","4","5","4","5","3.7"
"4141","31797","4","3","5","5","1","4","3.65"
"4142","35556","4","5","5","4","4","1","3.9"
"4143","35887","2","5","4","5","4","5","4.1"
"4144","39342","3","4","4","5","5","5","4.25"
"4145","486","3","5","2","1","4","5","3.4"
"4146","990","4","3","4","5","4","4","3.95"
"4147","5013","5","5","1","1","5","1","3.2"
"4148","7220","2","2","4","4","4","4","3.2"
"4149","7478","4","4","1","2","4","5","3.4"
"4150","9481","5","1","5","3","4","5","3.75"
"4151","10079","3","5","5","4","4","5","4.3"
"4152","13065","5","4","4","4","4","5","4.35"
"4153","14061","3","5","2","4","5","4","3.85"
"4154","18216","4","5","4","4","4","4","4.2"
"4155","19314","4","5","5","4","1","4","3.9"
"4156","21267","5","4","4","5","4","4","4.35"
"4157","23778","1","1","3","4","4","4","2.65"
"4158","29998","4","5","1","4","4","5","3.9"
"4159","33284","5","4","4","5","3","4","4.2"
"4160","35547","5","5","4","5","5","3","4.55"
"4161","35639","5","4","3","4","2","4","3.75"
"4162","37988","5","5","4","4","5","5","4.7"
"4163","1608","5","5","2","5","2","4","3.95"
"4164","2676","4","4","4","5","5","4","4.3"
"4165","3367","5","5","5","4","5","4","4.7"
"4166","4849","5","5","1","5","3","1","3.5"
"4167","5324","1","5","1","3","4","2","2.7"
"4168","5427","5","4","5","5","5","1","4.2"
"4169","6076","5","1","3","5","4","4","3.6"
"4170","6397","4","1","4","5","4","4","3.55"
"4171","8115","1","4","5","4","4","4","3.55"
"4172","8376","4","4","4","5","5","2","4"
"4173","8503","3","5","3","4","4","4","3.85"
"4174","12458","1","5","4","5","3","5","3.75"
"4175","18197","5","4","5","2","4","4","4.05"
"4176","21086","4","5","5","4","4","5","4.5"
"4177","22607","4","4","2","5","5","5","4.15"
"4178","23287","4","4","5","5","5","5","4.6"
"4179","24109","4","5","4","5","4","3","4.2"
"4180","30677","5","5","5","1","4","2","3.8"
"4181","31684","1","4","5","5","3","4","3.55"
"4182","33014","5","4","4","3","1","5","3.75"
"4183","35035","4","4","5","5","5","5","4.6"
"4184","36825","5","5","1","5","5","1","3.8"
"4185","38469","4","4","4","4","5","4","4.15"
"4186","38867","5","4","4","4","5","1","3.9"
"4187","1895","5","5","4","3","4","5","4.4"
"4188","4018","4","5","4","3","5","5","4.35"
"4189","4749","4","5","1","4","5","1","3.45"
"4190","5600","1","5","4","3","4","4","3.45"
"4191","8994","4","5","5","4","2","3","3.9"
"4192","15396","5","5","4","4","4","4","4.4"
"4193","16556","4","4","5","1","4","1","3.25"
"4194","19055","1","5","4","5","4","3","3.6"
"4195","21310","4","4","5","4","1","4","3.7"
"4196","23059","5","1","5","4","5","5","4.05"
"4197","24032","4","4","4","3","4","4","3.85"
"4198","24388","4","5","5","4","4","4","4.35"
"4199","28114","4","4","1","5","5","4","3.85"
"4200","28435","5","4","5","5","4","5","4.65"
"4201","30028","5","4","4","4","5","4","4.35"
"4202","32203","5","4","4","5","5","3","4.35"
"4203","32763","4","2","5","1","4","5","3.45"
"4204","32962","1","4","4","4","4","4","3.4"
"4205","36269","4","1","4","5","4","4","3.55"
"4206","37757","4","5","5","4","5","4","4.5"
"4207","39121","5","4","4","5","1","1","3.45"
"4208","846","5","4","5","5","5","4","4.65"
"4209","1637","5","5","5","5","5","4","4.85"
"4210","3191","3","4","5","4","1","4","3.5"
"4211","4009","2","5","1","1","5","1","2.6"
"4212","5560","4","5","4","5","4","1","3.9"
"4213","6124","5","5","1","4","1","4","3.5"
"4214","6233","2","5","5","1","4","4","3.5"
"4215","8642","5","5","1","5","1","4","3.65"
"4216","9144","5","1","4","3","5","4","3.6"
"4217","11760","2","5","3","5","5","1","3.5"
"4218","11931","5","5","5","4","4","4","4.55"
